temp_air,pressure,dew_point,relative_humidity
0.61,97120.0,-2.12069565795228,81.9
-1.22,97200.0,-3.413432329558386,85.0
-2.9,97290.0,-5.085803990137524,84.85
-3.91,97370.0,-5.577405302222758,88.15
-5.34,97460.0,-6.474054656849359,91.7
-5.25,97550.0,-6.384931188303393,91.7
-4.99,97590.0,-6.12746528305685,91.7
-5.83,97630.0,-6.438290402689983,95.45
-7.04,97660.0,-7.641966553124685,95.45
-6.4,97690.0,-7.005307293319354,95.45
-4.27,97650.0,-5.932292425305126,88.15
-2.76,97650.0,-4.948399200778338,84.85
-2.06,97600.0,-4.261398133756226,84.85
-1.75,97550.0,-3.94148949505703,84.95
-1.3,97500.0,-4.019874222007428,81.7
-0.84,97500.0,-3.032565982324527,85.05
-0.63,97580.0,-2.2984947166047967,88.45
-0.37,97640.0,-2.5633201792797258,85.1
0.21,97700.0,-1.9860541750607301,85.15
1.01,97770.0,-1.1927808248128247,85.2
1.38,97840.0,-0.8215641681533535,85.25
1.31,97900.0,-0.8902811015046936,85.25
1.44,97950.0,-0.7626642344864614,85.25
1.21,98030.0,-0.9884487919294559,85.25
0.76,98140.0,-1.4381905582690298,85.2
0.34,98230.0,-1.3344369082031036,88.5
-0.06,98290.0,-1.7364992936852537,88.45
-0.5,98320.0,-2.1703186476399527,88.45
-0.4,98400.0,-2.071722344737945,88.45
-0.72,98400.0,-2.387232574683161,88.45
-1.14,98380.0,-2.278566385961085,91.95
-1.4,98400.0,-2.5433982834366176,91.9
-0.98,98400.0,-2.1201033595975978,91.95
-0.41,98370.0,-1.555587212635097,91.95
-0.09,98330.0,-1.2312668189640965,92.0
-0.21,98290.0,-1.3501171293933572,92.0
-0.28,98250.0,-1.953407553992489,88.45
-0.34,98230.0,-2.0125648439924966,88.45
-0.45,98180.0,-1.5952019536668272,91.95
-0.81,98130.0,-2.4759709069548155,88.45
-2.04,98140.0,-3.7114153991619188,88.3
-2.06,98100.0,-3.7311327176324154,88.3
-1.52,98060.0,-3.191189960144269,88.35
-0.44,98020.0,-2.6399432857900345,85.05
0.48,98020.0,-2.7762085520434066,78.75
0.59,97900.0,-2.1402399592863004,81.9
0.65,97830.0,-3.132569059771677,75.75
0.53,97740.0,-2.1988730888274532,81.9
0.28,97720.0,-2.4431814368233034,81.9
-0.01,97720.0,-2.209948372233013,85.1
0.07,97710.0,-1.6083275625408846,88.45
0.15,97660.0,-2.0449517513444575,85.15
0.16,97730.0,-2.0351354695875337,85.15
0.41,97720.0,-1.265418384682867,88.5
0.72,97720.0,-0.9520568204364814,88.55
0.96,97720.0,-0.18388472996189395,92.05
1.14,97700.0,-0.005606700315008459,92.05
1.34,97680.0,0.19247848761709346,92.05
1.56,97640.0,0.9414064936551129,95.65
1.85,97610.0,1.229907970134185,95.65
2.03,97550.0,1.4089769426272214,95.65
2.07,97480.0,1.9857494120166628,99.4
2.0,97440.0,1.3791321622536572,95.65
1.83,97380.0,1.2100113746346353,95.65
1.45,97250.0,0.8319744261206677,95.65
1.59,97230.0,1.5060863409619065,99.4
1.76,97130.0,1.1403732226605054,95.65
1.87,97050.0,1.249804557033655,95.65
1.58,96960.0,1.4960933531390601,99.4
1.32,96810.0,1.2362755669395935,99.4
1.01,96720.0,0.9195135186030031,99.35
0.96,96670.0,0.8695514138993302,99.35
0.67,96650.0,0.5797710501627028,99.35
0.62,96680.0,0.536765158434323,99.4
0.48,96720.0,0.3968629045116257,99.4
0.53,96820.0,0.4468280017884249,99.4
0.4,96920.0,0.31691873363823925,99.4
0.33,97000.0,0.24696756874706624,99.4
0.34,97030.0,0.25696059318163167,99.4
0.31,97040.0,0.22698151899925165,99.4
0.22,97050.0,-0.39169277506799255,95.65
0.15,97000.0,-0.4613333501820844,95.65
0.2,96930.0,-0.41159007149276944,95.65
0.33,96830.0,-0.28225779846611504,95.65
0.44,96700.0,-0.17282308202946262,95.65
0.53,96550.0,0.4468280017884249,99.4
0.69,96450.0,0.07589121504758455,95.65
0.92,96330.0,0.8295817244240294,99.35
0.63,96210.0,0.5467581743749517,99.4
0.92,96100.0,0.8295817244240294,99.35
1.28,96030.0,1.196303582258391,99.4
1.23,95990.0,1.1463385948167886,99.4
2.32,96020.0,1.704771783771843,95.7
4.19,96000.0,3.5725671258888765,95.75
5.21,95990.0,4.056010326873146,92.25
5.79,96040.0,4.102506799558166,88.9
5.93,96070.0,4.240572450115703,88.9
5.71,96130.0,4.0236116480693145,88.9
5.64,96180.0,4.481930857842607,92.25
5.49,96200.0,4.3333547420481935,92.25
5.17,96260.0,3.4830878004305026,88.85
5.05,96270.0,3.8975264401289773,92.25
4.94,96280.0,3.7885681926385324,92.25
4.97,96270.0,3.8182841248112016,92.25
4.92,96250.0,4.298839585260644,95.75
4.96,96230.0,4.338635013105404,95.75
4.78,96250.0,4.159555323243515,95.75
4.3,96340.0,3.682006157687068,95.75
3.2,96420.0,2.049796775777684,92.15
1.42,96550.0,0.8021292716421278,95.65
-0.15,96650.0,-1.2906919021045213,92.0
-1.16,96750.0,-2.828667772694193,88.4
-1.78,96810.0,-3.9709348413914127,84.95
-1.99,96900.0,-4.192700124290948,84.85
-1.79,96950.0,-4.506784949178098,81.65
-1.27,96940.0,-4.520980066666374,78.5
-0.78,96950.0,-4.027443970855592,78.6
-0.46,96920.0,-3.716162042370008,78.6
-0.16,96890.0,-4.472105882936182,72.65
-0.15,96840.0,-4.462465658483091,72.65
-0.22,96840.0,-4.529947539078971,72.65
-0.49,96870.0,-4.271853940206387,75.55
-0.87,96890.0,-4.6398431997891,75.55
-1.18,96890.0,-4.433438559985403,78.5
-2.11,96980.0,-4.83565107939607,81.55
-2.3,97010.0,-5.02128184541629,81.55
-2.45,97030.0,-5.175912986904905,81.5
-2.64,97040.0,-5.361537059460368,81.5
-2.82,97060.0,-5.537394648894576,81.5
-3.09,97060.0,-5.280041218560471,84.8
-3.23,97050.0,-5.417440434837711,84.8
-3.54,97060.0,-5.7371539525688275,84.7
-3.74,97080.0,-5.933419881734464,84.7
-4.1,97100.0,-5.764705868040911,88.15
-4.35,97130.0,-6.539736992630437,84.65
-4.52,97130.0,-6.186154679349572,88.1
-4.78,97190.0,-5.912380190631545,91.75
-4.2,97200.0,-5.863285985329162,88.15
-3.11,97200.0,-5.828765045539856,81.45
-1.71,97160.0,-6.011603021446241,72.4
-0.44,97150.0,-5.807449866754931,67.0
0.52,97080.0,-5.910012194380618,62.0
1.02,97020.0,-4.885346935263426,64.65
0.94,96950.0,-4.961438514431898,64.65
0.22,96920.0,-5.1377499453954005,67.2
-5.01,96910.0,-9.149351911659679,72.65
-4.0,96870.0,-7.841523510188075,74.56
-2.99,96840.0,-6.537431948109572,76.46
-1.98,96790.0,-5.23343837502579,78.37
-0.96,96730.0,-3.9229799797482436,80.27
0.05,96670.0,-2.62201460551573,82.18
1.06,96570.0,-1.323945260425673,84.08
2.07,96540.0,-0.02535757628462275,85.99
3.08,97420.0,1.27067562884134,87.89
4.09,97510.0,2.565909122183656,89.79
5.11,97600.0,3.871918959693031,91.7
6.12,97690.0,5.165936441542182,93.6
7.13,97730.0,6.461035300708333,95.51
8.14,97800.0,7.754266688698537,97.41
9.15,97890.0,9.048759028441207,99.32
10.16,97960.0,10.160000000000002,100.0
9.64,98090.0,9.009944189381635,95.85
9.59,98170.0,8.960198572001678,95.85
9.62,98210.0,8.990045948577547,95.85
9.6,98240.0,8.970147699576268,95.85
9.66,98220.0,9.029842421988535,95.85
9.51,98180.0,8.346827119664871,92.45
9.24,98210.0,7.54565576821774,89.15
8.85,98230.0,6.628246781073836,85.95
8.59,98250.0,6.364465059122801,85.9
8.52,98300.0,5.755113944744537,82.75
8.45,98340.0,5.154973509368889,79.75
8.95,98330.0,5.659741220661434,79.85
8.91,98310.0,5.088426805245424,76.95
8.97,98280.0,5.679211167069047,79.85
9.0,98270.0,5.708416007704913,79.85
9.02,98270.0,6.261445437706858,82.85
8.95,98250.0,6.1930017973432445,82.85
9.0,98210.0,6.241890156199354,82.85
9.05,98160.0,6.290778293502411,82.85
9.09,98140.0,6.329888643827674,82.85
8.99,98080.0,6.232112502152422,82.85
8.87,98080.0,6.647887936020762,85.95
8.73,98060.0,6.510399248369076,85.95
9.25,98090.0,7.021064424191941,85.95
9.34,98090.0,7.109446811014905,85.95
9.4,98060.0,7.168368079200259,85.95
9.53,98050.0,7.296029940406488,85.95
9.24,97980.0,7.54565576821774,89.15
9.38,97910.0,7.683740641235051,89.15
9.5,97760.0,7.802098248777667,89.15
9.44,97710.0,7.742919543664694,89.15
9.24,97600.0,7.54565576821774,89.15
8.96,97600.0,7.801984961431368,92.45
8.14,97710.0,7.509910462807691,95.8
6.73,97800.0,5.045634313507049,89.0
5.74,97840.0,4.0531973719824705,88.9
5.25,97860.0,3.5619801607848443,88.85
4.92,97930.0,3.236546847589113,88.85
4.71,97950.0,2.4963316943111815,85.55
4.34,98000.0,2.124861985468856,85.5
4.08,98030.0,1.8614185083989314,85.45
3.76,98030.0,1.0162450811155976,82.25
3.42,98060.0,1.2053208414074819,85.4
3.16,98040.0,0.9500725615060598,85.4
3.0,98020.0,0.2650038877328848,82.2
3.04,98020.0,0.3040999642454051,82.2
2.97,98020.0,-0.2933014018720808,79.1
2.83,98020.0,0.09884391534297222,82.2
3.07,98040.0,0.3334219247360865,82.2
3.57,98040.0,1.3525771645407405,85.4
3.96,98070.0,0.6787264898503272,79.15
4.58,98060.0,0.23726868738854184,73.4
5.06,98070.0,0.7096273443083254,73.45
5.35,98030.0,0.4804276473945591,70.8
5.2,98060.0,-0.19909150176719548,68.1
4.64,98090.0,-0.7747257015157292,67.9
3.73,98180.0,-2.194090131664182,65.2
2.7,98280.0,-2.6690342355120475,67.7
2.04,98360.0,-1.7507076337126117,75.95
1.73,98430.0,-2.585665004994055,73.0
1.39,98500.0,-1.8651868247919228,78.9
1.58,98570.0,-1.1562110183092846,82.0
1.51,98610.0,-1.2246194747259314,82.0
1.52,98640.0,-1.214846810072859,82.0
1.42,98680.0,-1.3125738769386421,82.0
1.26,98730.0,-1.4689391268291543,82.0
1.31,98780.0,-0.8902811015046936,85.25
1.31,98790.0,-0.8902811015046936,85.25
1.25,98770.0,-0.9491816250136862,85.25
1.14,98780.0,-1.5862146335451697,82.0
1.09,98760.0,-1.1142507119146663,85.2
1.36,98780.0,-0.8411975398719385,85.25
1.51,98770.0,-0.6939479892790701,85.25
2.03,98750.0,-0.17543801940810744,85.3
2.52,98730.0,-0.21252053244848412,82.15
2.82,98670.0,-0.4392624424201408,79.1
2.78,98610.0,-0.4781858032218723,79.1
2.51,98520.0,0.3038480824913002,85.35
2.14,98460.0,0.4636317616085551,88.65
1.88,98380.0,0.7348207995692689,92.1
1.64,98340.0,0.49710855139088395,92.1
1.76,98360.0,0.615964960041602,92.1
1.67,98440.0,0.5268227069090731,92.1
1.4,98560.0,0.2519037337081689,92.05
1.39,98650.0,0.24199953597141927,92.05
1.39,98750.0,0.24199953597141927,92.05
1.34,98840.0,0.19247848761709346,92.05
1.33,98930.0,0.18257426601209628,92.05
1.33,98990.0,0.18257426601209628,92.05
1.13,99070.0,-0.01551100148145337,92.05
1.13,99120.0,-0.01551100148145337,92.05
1.12,99130.0,-0.025415306625995563,92.05
1.22,99170.0,0.07362756580532556,92.05
1.23,99180.0,0.08353183116900051,92.05
1.2,99190.0,-0.47103391243816745,88.6
1.24,99230.0,-0.43159157762539324,88.6
1.29,99210.0,-0.3822887890267167,88.6
1.63,99210.0,-0.5681181609058507,85.3
2.44,99160.0,0.23512779089918148,85.35
3.05,99140.0,0.8420813825556377,85.4
3.69,99060.0,2.0077503128491285,88.75
4.07,98980.0,2.911493931518488,92.15
4.28,98930.0,3.662108170803132,95.75
4.4,98910.0,4.314104314518048,99.4
4.5,98890.0,4.414033353613498,99.4
4.83,98900.0,4.743798974823668,99.4
5.25,98900.0,4.627150860285051,95.75
5.63,98890.0,5.543229459961688,99.4
5.98,98840.0,5.353407072386835,95.75
6.22,98830.0,5.5997015589829156,95.8
6.25,98780.0,5.629549161228534,95.8
6.32,98750.0,5.163250260939426,92.3
6.16,98690.0,5.0047630974239725,92.3
6.03,98620.0,4.875991551619359,92.3
5.68,98600.0,4.529295695492062,92.3
5.4,98540.0,4.244208654143281,92.25
4.83,98490.0,3.679609476337779,92.25
4.04,98420.0,2.881780731179032,92.15
3.55,98360.0,2.3964601238432715,92.15
3.55,98310.0,2.3964601238432715,92.15
4.05,98290.0,2.891685135218198,92.15
5.18,98240.0,2.9660223030883994,85.6
6.34,98200.0,3.589262563811834,82.55
7.69,98140.0,3.878111684617094,76.8
9.01,98070.0,4.114324972283596,71.4
9.85,97970.0,4.4319627954901,69.0
10.28,97900.0,4.326349932743041,66.55
10.1,97860.0,4.133460920405054,66.45
9.21,97810.0,2.733425256868561,63.9
8.29,97800.0,2.877846408529807,68.7
7.78,97740.0,2.3695661982319325,68.6
7.31,97640.0,2.4316214047113793,71.15
7.08,97570.0,2.190966688868002,71.05
6.79,97530.0,1.912428849217945,71.05
6.42,97480.0,1.5373950891243744,70.95
5.92,97440.0,1.5769468506155313,73.65
5.45,97370.0,1.633968340999407,76.4
5.28,97320.0,0.9406827566013247,73.55
4.97,97250.0,1.1506985551790634,76.3
4.72,97170.0,0.9085020335038342,76.3
4.33,97120.0,1.0475078938105697,79.2
3.9,97080.0,0.6203445981807151,79.15
3.65,97030.0,0.3770824791205315,79.15
4.2,97040.0,1.4547602639893442,82.3
5.15,96990.0,1.3433053086131497,76.4
6.9,96950.0,2.018082684998705,71.05
8.08,96890.0,2.6564800680975584,68.6
9.56,96880.0,3.065292375498006,63.9
10.92,96870.0,2.833121703399039,57.4
10.95,96880.0,3.3925825868304242,59.6
10.15,96950.0,4.718966907775495,69.0
9.1,96950.0,5.272581591799091,76.95
7.92,97020.0,5.1598130568863665,82.7
7.05,97080.0,4.827040461635438,85.75
6.37,97160.0,3.618590034712407,82.55
6.1,97240.0,2.8051840336126017,79.4
5.53,97270.0,2.2416341390865457,79.35
5.21,97290.0,1.9302226378963538,79.35
5.02,97310.0,2.264742395275508,82.35
4.78,97270.0,2.0301575987181137,82.35
4.66,97210.0,1.9128632256046594,82.35
4.52,97110.0,1.7675336424106942,82.3
4.56,97030.0,1.806629654410015,82.3
4.64,96940.0,0.8309974877721713,76.3
4.54,96850.0,0.7250377506388646,76.25
4.63,96730.0,0.812224798510322,76.25
4.74,96600.0,-0.12483887328310452,70.7
4.91,96570.0,1.0925721062625604,76.3
5.66,96480.0,1.8557101764279593,76.5
6.78,96400.0,2.435082110897447,73.8
7.19,96300.0,3.3750621748766316,76.7
7.84,96260.0,4.0234862999195995,76.8
8.41,96170.0,4.5851910879541595,76.85
8.7,96070.0,4.884882188262233,76.95
8.14,96010.0,5.914135772244779,85.85
7.39,96050.0,5.696557430344649,89.0
6.85,96120.0,4.630655534326771,85.75
6.3,96220.0,3.5501591428508905,82.55
5.65,96310.0,2.367253901179694,79.4
5.27,96370.0,1.9886131382120162,79.35
5.12,96410.0,1.83382590994984,79.3
5.15,96450.0,0.8152833699608746,73.55
5.19,96450.0,0.3267726812493486,70.8
4.93,96470.0,0.5842437139602646,73.45
5.05,96510.0,0.6999825351042037,73.45
5.28,96530.0,-0.12260895718660068,68.1
5.21,96580.0,-0.18953112245455708,68.1
4.94,96590.0,0.5938886940411543,73.45
4.83,96620.0,0.4877931299497253,73.45
4.7,96630.0,0.8891259724720385,76.3
4.55,96620.0,1.2615782932057842,79.2
4.53,96570.0,1.7773076591666324,82.3
4.95,96500.0,1.6683945541003995,79.3
6.0,96460.0,2.1851560661283163,76.5
6.62,96320.0,2.795078654844038,76.55
6.7,96180.0,2.3578999269531047,73.8
6.65,95960.0,3.358217738676329,79.5
5.43,95710.0,3.7394866517085794,88.85
5.56,95450.0,4.402690371233315,92.25
6.71,95230.0,5.025908992432869,89.0
7.2,95070.0,5.509172955364903,89.0
7.61,94980.0,5.913526419830484,89.0
7.8,94950.0,5.58026051912506,85.85
7.63,94880.0,5.933250739965803,89.0
6.76,94970.0,4.542281365974415,85.75
5.12,95110.0,2.898871494695234,85.55
3.54,95370.0,1.3231260345396598,85.4
2.89,95510.0,-0.3711469831569059,79.1
2.51,95570.0,-0.22229432949864458,82.15
2.56,95620.0,-0.17342543681088,82.15
2.47,95690.0,-0.7971439288270411,79.0
2.28,95740.0,-0.9820117623506327,79.0
2.15,95780.0,-1.6352259463517718,76.0
1.94,95810.0,-1.3214555055877215,78.95
1.79,95860.0,-1.4674015891418692,78.95
2.01,95940.0,-0.7276592924701997,82.05
2.24,95950.0,-1.0209318132783867,79.0
2.61,95970.0,-0.6609280712873219,79.0
3.24,95960.0,-1.0924685375185257,73.2
3.16,95980.0,-1.169617821016922,73.2
3.44,95960.0,-0.36768636511674024,76.1
3.64,95960.0,-0.6880559259682898,73.3
3.06,96000.0,-0.2057259617035879,79.1
2.73,96020.0,0.0011015093050185738,82.2
2.19,96060.0,-0.01030482479270188,85.35
1.64,96120.0,-0.5583010104419046,85.3
1.68,96190.0,-0.5190324839340568,85.3
1.51,96290.0,-0.16535823408522166,88.6
1.33,96330.0,-0.3428466620812131,88.6
1.6,96390.0,0.4499868530594596,92.05
1.69,96450.0,0.019894532930023922,88.65
1.7,96510.0,0.0297554866778646,88.65
1.91,96570.0,0.23683418771295034,88.65
1.97,96630.0,0.8239623057304774,92.1
1.98,96710.0,0.30585985814231587,88.65
1.83,96750.0,0.15794736237722867,88.65
1.46,96830.0,-0.21466038754004146,88.6
0.99,96870.0,-0.6858327146445751,88.55
0.57,96920.0,-1.1076628317075645,88.5
1.69,96940.0,0.019894532930023922,88.65
1.86,96980.0,0.18752996498390223,88.65
2.36,97010.0,0.15658986436739747,85.35
3.29,97020.0,0.5484470973434707,82.2
4.05,97070.0,1.2996880102638102,82.25
4.28,97040.0,0.4731583254406873,76.25
4.6,97040.0,-0.27871581581386357,70.6
4.58,97040.0,-0.8320747517614202,67.9
4.4,97050.0,-1.0041257096011762,67.9
3.71,97070.0,-1.1526215573949274,70.5
2.54,97100.0,-1.2574481850150563,76.0
1.51,97140.0,-1.2246194747259314,82.0
0.71,97150.0,-1.4872730741776252,85.2
0.34,97140.0,-1.3344369082031036,88.5
-0.02,97160.0,-1.1619377374871431,92.0
-0.42,97180.0,-1.0355449061021345,95.6
-0.56,97180.0,-1.1748196935460267,95.6
-0.57,97150.0,-1.1847679089636673,95.6
-0.65,97140.0,-1.2643537106146154,95.6
-0.62,97130.0,-1.2345090186809526,95.6
-0.69,97110.0,-1.304146663646713,95.6
-0.51,97100.0,-1.1250786490868667,95.6
-0.56,97090.0,-1.1748196935460267,95.6
-0.42,97090.0,-1.0355449061021345,95.6
-0.5,97080.0,-1.115130446720838,95.6
0.25,97050.0,-1.4231754294378718,88.5
1.22,97030.0,-1.508030812942766,82.0
1.81,96980.0,-1.447941967663166,78.95
2.85,96940.0,-1.4685799961600172,73.2
3.61,96810.0,-1.2679650301923313,70.4
4.13,96710.0,-1.8134947735491647,65.2
4.37,96640.0,-2.619132606216778,60.4
4.43,96630.0,-2.562547677771645,60.4
3.6,96590.0,-1.80885799539132,67.7
2.63,96560.0,-2.7359428609588594,67.7
1.69,96500.0,-2.624236137098083,73.0
0.0,96510.0,-1.142129464530583,92.0
-0.69,96490.0,-1.8328917539170622,91.95
-1.24,96470.0,-1.8513032972491466,95.6
-1.9,96460.0,-3.0385763031270825,91.9
-2.62,96430.0,-3.2312042779313472,95.55
-3.39,96420.0,-3.997212030924716,95.55
-3.82,96380.0,-4.431926602035245,95.5
-4.1,96360.0,-4.179971060960885,99.4
-4.29,96350.0,-4.8994728498415085,95.5
-4.38,96320.0,-4.989003543284268,95.5
-4.22,96310.0,-4.829837990694168,95.5
-4.26,96280.0,-4.8696293254239365,95.5
-4.16,96250.0,-4.770151055371544,95.5
-2.14,96220.0,-2.753699552947461,95.55
-0.34,96180.0,-2.0125648439924966,88.45
1.17,96090.0,-1.5568956307603452,82.0
2.75,96030.0,-1.5650223585147478,73.2
3.87,95960.0,-0.9990043197280989,70.5
4.54,95870.0,-0.8703078044301711,67.9
4.67,95800.0,-1.258037041265111,65.4
4.58,95730.0,-0.8320747517614202,67.9
4.07,95670.0,-0.8069885403009547,70.5
3.47,95640.0,-0.33862636348399916,76.1
3.02,95580.0,-0.774538376638982,76.1
2.1,95520.0,-0.10672023408102803,85.3
2.12,95480.0,0.44391035413789337,88.65
2.14,95410.0,-0.05939191097583574,85.35
2.16,95380.0,0.48335314609001834,88.65
2.09,95300.0,0.9428171493026423,92.1
2.12,95240.0,0.9800624116616492,92.15
1.93,95180.0,1.3094942661316438,95.65
1.91,95160.0,1.2895977050323792,95.65
2.04,95130.0,1.418925198451728,95.65
2.08,95120.0,1.4587182002496917,95.65
2.29,95140.0,1.6749253713420171,95.7
2.54,95150.0,1.9236448905727077,95.7
2.36,95160.0,1.7445669705960982,95.7
2.95,95210.0,2.865129956283743,99.4
4.02,95260.0,3.934373698840168,99.4
4.73,95300.0,3.58055569106114,92.25
5.4,95360.0,4.244208654143281,92.25
6.27,95450.0,4.583910224697523,88.95
6.57,95480.0,4.879775406932516,88.95
6.62,95560.0,4.3964814139979405,85.7
5.72,95630.0,3.504487347168158,85.65
5.29,95740.0,3.0740255828256395,85.6
4.65,95830.0,2.9702786587741166,88.85
4.14,95930.0,2.9808245949003096,92.15
3.9,96050.0,2.7431186623978574,92.15
3.57,96150.0,2.94835530256088,95.7
3.21,96250.0,2.0597015096104188,92.15
2.86,96340.0,1.713033489352588,92.15
2.41,96430.0,1.267310395966279,92.15
2.02,96520.0,0.8734852263820347,92.1
1.77,96600.0,0.6258696350728562,92.1
1.49,96710.0,0.8717679353247222,95.65
1.05,96790.0,0.4340374420307326,95.65
0.56,96870.0,-0.053440051723934,95.65
0.83,96980.0,0.2151706344325327,95.65
1.07,97080.0,0.4539343729377328,95.65
1.07,97220.0,0.4539343729377328,95.65
1.42,97350.0,0.2717121172475727,92.05
1.81,97450.0,0.13822559856884406,88.65
2.58,97560.0,-0.15387794452971595,82.15
3.21,97670.0,-0.5904835041591808,76.1
3.47,97780.0,-0.8706694789282317,73.2
3.41,97880.0,-0.9285293688270609,73.2
2.92,97990.0,-0.8714112017790614,76.1
2.34,98150.0,-0.38845029558060296,82.15
1.77,98290.0,-0.4306787400744583,85.3
1.23,98440.0,-0.4414521526674187,88.6
1.03,98580.0,-0.11455423194166117,92.05
0.49,98780.0,-1.1865404217240758,88.5
0.05,98900.0,-1.092608852210647,92.0
-0.29,99000.0,-1.963267087690771,88.45
-0.56,99120.0,-2.2294767103787487,88.45
-0.94,99230.0,-2.08048776420928,91.95
-1.15,99350.0,-2.818808367667873,88.4
-1.53,99460.0,-3.20104894545385,88.35
-1.72,99560.0,-4.967108488979642,78.45
-2.0,99600.0,-5.2562494788938965,78.35
-2.28,99650.0,-6.048777839234247,75.3
-2.5,99720.0,-6.279131985216708,75.2
-2.73,99810.0,-6.501803704058214,75.2
-2.79,99910.0,-6.559893129372126,75.2
-2.6,100010.0,-6.375944916210376,75.2
-2.19,100090.0,-7.014810650667234,69.45
-1.69,100140.0,-7.040427709117689,66.8
-1.23,100170.0,-6.581604432085874,66.9
-0.75,100160.0,-6.103591230529458,67.0
-0.44,100100.0,-5.807449866754931,67.0
-0.31,100070.0,-6.190993171374606,64.45
-0.52,100040.0,-6.410958292347697,64.35
-0.89,100080.0,-6.762820429136069,64.35
-1.65,100130.0,-6.477996202175298,69.55
-2.03,100150.0,-6.338075376417226,72.3
-2.67,100150.0,-5.916245217677878,78.3
-2.98,100120.0,-5.701761652793604,81.45
-3.3,100090.0,-6.014388323272209,81.45
-3.44,100050.0,-5.63902216768037,84.7
-3.46,100000.0,-5.126335819478459,88.2
-3.36,99930.0,-5.545026792033013,84.8
-3.1,99830.0,-4.763952821081269,88.25
-2.91,99740.0,-5.095618676317633,84.85
-2.6,99630.0,-4.271027842108607,88.25
-2.51,99520.0,-4.182302928535172,88.25
-2.52,99430.0,-3.659872946566159,91.85
-2.6,99340.0,-3.7390994667978923,91.85
-1.93,99310.0,-3.602970571866444,88.3
-1.82,99200.0,-4.010195411352359,84.95
-1.38,99060.0,-4.627976486030789,78.5
-0.76,98920.0,-4.5333180599663585,75.55
-0.03,98770.0,-3.8176028635730024,75.6
0.38,98610.0,-3.4029020371114944,75.7
0.22,98470.0,-3.029151892725379,78.75
0.06,98350.0,-2.141238338026183,85.1
-0.14,98290.0,-2.337553715249892,85.1
-0.5,98220.0,-1.6447204706297904,91.95
-0.73,98180.0,-1.872506946303546,91.95
-0.86,98150.0,-2.0012567668746066,91.95
-1.11,98120.0,-1.1920310076560232,99.4
-1.85,98090.0,-2.4581574417100818,95.6
-2.33,98070.0,-2.942711233684332,95.55
-2.07,98090.0,-2.684063870814396,95.55
-1.49,98100.0,-2.100013033289396,95.6
-1.17,98100.0,-2.3082783182615962,91.95
-1.46,98110.0,-2.0701677931786695,95.6
-1.84,98110.0,-2.97915440537542,91.9
-2.41,98140.0,-3.5509369078089414,91.85
-2.32,98140.0,-3.461807788924385,91.85
-2.36,98180.0,-3.5014206898319507,91.85
-2.49,98170.0,-3.101879580968423,95.55
-0.75,98190.0,-1.8923145666767336,91.95
0.57,98240.0,-1.1076628317075645,88.5
2.07,98250.0,-1.194970911211865,78.95
2.97,98270.0,-2.4109662603931645,67.7
3.84,98260.0,-2.6169559773515094,62.7
4.38,98220.0,-3.6594246764564726,55.85
4.61,98170.0,-3.4444542956295168,55.85
4.7,98170.0,-3.859533624296544,53.8
4.7,98150.0,-3.3364058352452837,55.95
3.77,98150.0,-1.0950146126198033,70.5
3.87,98180.0,-3.644606259221931,57.95
3.21,98220.0,-3.7685717553588773,60.15
1.88,98290.0,-3.492415666347208,67.5
1.32,98280.0,-3.523801885127271,70.1
0.78,98280.0,-3.529271704146192,72.85
-0.62,98290.0,-3.871801565897746,78.6
-1.66,98290.0,-3.85315387332378,84.95
-2.08,98300.0,-4.2810262064963,84.85
